itemid,total_events,unique_visitors,first_seen,last_seen,n_addtocart,n_transaction,n_view,view_to_cart,cart_to_purchase
401369,4,3,2015-08-19 21:20:33.358,2015-08-28 19:58:50.007,0,0,4,0.0,0.0
401370,2,2,2015-09-04 17:27:15.886,2015-09-16 17:17:22.211,0,0,2,0.0,0.0
401373,1,1,2015-08-14 14:06:16.118,2015-08-14 14:06:16.118,0,0,1,0.0,0.0
401374,26,24,2015-05-20 01:49:12.070,2015-09-11 23:08:59.697,0,0,26,0.0,0.0
401377,1,1,2015-07-03 14:22:31.060,2015-07-03 14:22:31.060,0,0,1,0.0,0.0
401379,7,7,2015-06-09 06:59:05.452,2015-09-13 15:28:39.148,0,0,7,0.0,0.0
401380,1,1,2015-05-18 22:09:17.937,2015-05-18 22:09:17.937,0,0,1,0.0,0.0
401381,1,1,2015-05-11 04:49:20.185,2015-05-11 04:49:20.185,0,0,1,0.0,0.0
401382,4,4,2015-05-03 04:02:46.227,2015-07-20 17:08:21.427,0,0,4,0.0,0.0
401383,2,2,2015-05-26 00:11:20.774,2015-05-27 19:05:42.937,0,0,2,0.0,0.0
401384,4,4,2015-06-01 07:15:06.794,2015-07-16 17:38:51.710,0,0,4,0.0,0.0
401387,11,8,2015-05-29 18:39:02.159,2015-09-06 14:59:05.356,0,0,11,0.0,0.0
401389,1,1,2015-08-03 07:02:59.493,2015-08-03 07:02:59.493,0,0,1,0.0,0.0
401392,3,3,2015-05-05 22:59:23.721,2015-06-15 21:47:13.201,0,0,3,0.0,0.0
401398,1,1,2015-07-01 21:07:46.936,2015-07-01 21:07:46.936,0,0,1,0.0,0.0
401399,3,1,2015-06-05 05:03:49.114,2015-06-05 05:15:01.639,0,0,3,0.0,0.0
401400,74,66,2015-05-31 04:49:11.663,2015-09-02 20:29:33.915,0,0,74,0.0,0.0
401403,4,4,2015-05-21 06:17:38.669,2015-07-28 18:49:58.362,0,0,4,0.0,0.0
401404,11,10,2015-05-07 04:22:45.812,2015-08-23 21:58:07.704,0,0,11,0.0,0.0
401408,1,1,2015-08-23 01:56:46.076,2015-08-23 01:56:46.076,0,0,1,0.0,0.0
401411,23,10,2015-05-05 03:53:13.891,2015-09-17 15:58:02.732,3,1,19,0.15789473684210525,0.3333333333333333
401414,5,4,2015-05-13 16:20:30.510,2015-09-04 23:39:22.251,0,0,5,0.0,0.0
401415,79,68,2015-05-04 16:40:18.742,2015-08-27 16:53:33.123,1,0,78,0.01282051282051282,0.0
401417,1,1,2015-07-01 04:10:52.470,2015-07-01 04:10:52.470,0,0,1,0.0,0.0
401419,60,56,2015-05-03 16:23:14.333,2015-09-15 19:03:44.360,0,0,60,0.0,0.0
401420,13,8,2015-08-03 22:38:11.748,2015-09-15 02:55:48.667,0,0,13,0.0,0.0
401421,1,1,2015-08-31 05:12:14.213,2015-08-31 05:12:14.213,0,0,1,0.0,0.0
401422,1,1,2015-07-04 21:23:42.693,2015-07-04 21:23:42.693,0,0,1,0.0,0.0
401427,1,1,2015-06-30 23:22:13.986,2015-06-30 23:22:13.986,0,0,1,0.0,0.0
401431,1,1,2015-06-08 21:30:28.510,2015-06-08 21:30:28.510,0,0,1,0.0,0.0
401432,1,1,2015-09-09 20:22:10.093,2015-09-09 20:22:10.093,0,0,1,0.0,0.0
401434,6,5,2015-06-10 02:56:13.706,2015-09-04 18:54:00.658,1,0,5,0.2,0.0
401437,2,2,2015-05-09 00:38:47.615,2015-07-31 21:00:56.959,0,0,2,0.0,0.0
401440,19,15,2015-05-05 05:57:18.880,2015-07-17 22:51:49.413,0,0,19,0.0,0.0
401444,2,1,2015-07-12 07:35:54.046,2015-07-12 07:36:41.684,0,0,2,0.0,0.0
401445,1,1,2015-07-20 21:20:12.120,2015-07-20 21:20:12.120,0,0,1,0.0,0.0
401447,4,4,2015-06-15 21:25:34.146,2015-07-17 19:14:49.919,0,0,4,0.0,0.0
401448,8,8,2015-05-08 03:56:51.878,2015-08-09 19:15:38.727,0,0,8,0.0,0.0
401450,1,1,2015-05-22 20:01:19.907,2015-05-22 20:01:19.907,0,0,1,0.0,0.0
401453,4,4,2015-05-15 19:03:00.903,2015-08-14 14:31:05.804,0,0,4,0.0,0.0
401454,1,1,2015-08-27 16:19:45.469,2015-08-27 16:19:45.469,0,0,1,0.0,0.0
401457,13,11,2015-05-11 15:28:47.155,2015-09-05 05:58:48.410,0,0,13,0.0,0.0
401458,3,3,2015-06-19 03:52:13.816,2015-08-17 18:12:49.963,0,0,3,0.0,0.0
401459,27,25,2015-05-12 19:36:47.503,2015-09-09 20:14:18.892,0,0,27,0.0,0.0
401462,3,3,2015-07-13 20:07:20.801,2015-09-15 05:20:01.621,0,0,3,0.0,0.0
401466,3,3,2015-06-30 19:53:40.856,2015-07-27 16:36:40.776,0,0,3,0.0,0.0
401467,3,3,2015-06-02 16:03:44.145,2015-08-18 00:08:28.202,0,0,3,0.0,0.0
401469,10,6,2015-05-18 19:07:55.922,2015-08-29 03:07:00.449,0,0,10,0.0,0.0
401470,1,1,2015-05-22 21:52:25.058,2015-05-22 21:52:25.058,0,0,1,0.0,0.0
401472,2,1,2015-05-21 20:43:21.167,2015-05-21 20:43:23.883,2,0,0,inf,0.0
401473,1,1,2015-08-05 23:15:10.145,2015-08-05 23:15:10.145,0,0,1,0.0,0.0
401474,19,14,2015-05-03 18:17:03.918,2015-09-10 23:41:16.496,0,0,19,0.0,0.0
401475,2,2,2015-05-28 01:38:12.702,2015-06-28 22:54:38.114,0,0,2,0.0,0.0
401477,1,1,2015-05-21 21:10:03.162,2015-05-21 21:10:03.162,0,0,1,0.0,0.0
401481,2,2,2015-05-13 01:03:02.341,2015-05-15 07:16:40.128,0,0,2,0.0,0.0
401483,2,2,2015-09-03 00:29:26.767,2015-09-09 22:25:46.778,0,0,2,0.0,0.0
401486,2,2,2015-05-28 04:28:06.489,2015-07-07 21:32:13.357,0,0,2,0.0,0.0
401487,4,4,2015-05-13 16:26:34.798,2015-09-04 20:02:36.244,0,0,4,0.0,0.0
401488,23,19,2015-05-13 17:59:04.614,2015-09-16 13:24:22.968,0,0,23,0.0,0.0
401490,9,8,2015-07-08 03:32:08.992,2015-09-17 16:16:33.777,0,0,9,0.0,0.0
401491,2,1,2015-05-06 17:35:02.112,2015-05-06 17:40:18.345,0,0,2,0.0,0.0
401494,1,1,2015-05-04 22:26:15.153,2015-05-04 22:26:15.153,0,0,1,0.0,0.0
401495,1,1,2015-07-22 20:19:00.456,2015-07-22 20:19:00.456,0,0,1,0.0,0.0
401499,17,16,2015-08-03 22:38:36.087,2015-09-15 22:27:10.195,0,0,17,0.0,0.0
401500,4,4,2015-05-16 01:27:36.179,2015-09-14 23:32:18.239,0,0,4,0.0,0.0
401501,1,1,2015-09-14 17:49:00.773,2015-09-14 17:49:00.773,0,0,1,0.0,0.0
401502,4,4,2015-05-12 16:49:08.017,2015-08-24 03:38:49.834,0,0,4,0.0,0.0
401503,1,1,2015-06-23 23:59:33.176,2015-06-23 23:59:33.176,0,0,1,0.0,0.0
401504,3,3,2015-05-08 00:21:40.044,2015-07-01 06:16:33.019,0,0,3,0.0,0.0
401506,1,1,2015-06-16 17:33:20.894,2015-06-16 17:33:20.894,0,0,1,0.0,0.0
401510,1,1,2015-07-15 04:29:25.145,2015-07-15 04:29:25.145,0,0,1,0.0,0.0
401511,6,6,2015-05-26 19:36:50.752,2015-07-29 04:11:30.051,0,0,6,0.0,0.0
401514,1,1,2015-07-03 22:33:37.055,2015-07-03 22:33:37.055,0,0,1,0.0,0.0
401515,1,1,2015-07-20 05:42:34.746,2015-07-20 05:42:34.746,0,0,1,0.0,0.0
401519,1,1,2015-07-02 16:48:45.769,2015-07-02 16:48:45.769,0,0,1,0.0,0.0
401520,49,36,2015-05-14 16:42:47.299,2015-09-17 17:03:35.872,0,0,49,0.0,0.0
401521,2,2,2015-08-27 20:47:34.603,2015-08-29 23:05:00.285,0,0,2,0.0,0.0
401523,169,127,2015-05-06 05:34:31.462,2015-09-15 02:36:49.203,1,0,168,0.005952380952380952,0.0
401524,1,1,2015-07-23 05:54:01.992,2015-07-23 05:54:01.992,0,0,1,0.0,0.0
401529,13,11,2015-06-03 00:11:54.623,2015-09-15 18:09:12.004,2,1,10,0.2,0.5
401533,5,5,2015-05-11 20:29:20.030,2015-07-28 22:14:24.124,0,0,5,0.0,0.0
401534,12,8,2015-05-08 20:19:11.722,2015-08-05 18:22:12.605,0,0,12,0.0,0.0
401535,18,18,2015-05-07 19:42:46.239,2015-08-06 14:12:17.851,0,0,18,0.0,0.0
401536,1,1,2015-09-04 15:55:29.442,2015-09-04 15:55:29.442,0,0,1,0.0,0.0
401541,2,2,2015-05-26 19:42:17.150,2015-07-13 22:18:22.121,0,0,2,0.0,0.0
401542,17,16,2015-05-03 03:47:13.049,2015-09-11 02:27:02.632,0,0,17,0.0,0.0
401543,12,12,2015-05-17 15:31:39.675,2015-09-04 00:43:40.030,0,0,12,0.0,0.0
401544,16,11,2015-05-09 02:43:37.781,2015-09-14 17:54:25.159,0,0,16,0.0,0.0
401545,9,9,2015-05-05 04:03:17.523,2015-09-16 23:53:32.463,0,0,9,0.0,0.0
401546,10,10,2015-05-21 04:26:33.112,2015-08-12 21:35:33.337,0,0,10,0.0,0.0
401547,1,1,2015-08-04 21:17:12.024,2015-08-04 21:17:12.024,0,0,1,0.0,0.0
401548,18,18,2015-05-06 10:45:50.151,2015-09-08 18:28:38.388,0,0,18,0.0,0.0
401549,3,3,2015-05-24 08:55:44.779,2015-08-07 02:03:05.523,0,0,3,0.0,0.0
401553,2,2,2015-06-22 17:41:03.447,2015-07-06 01:50:18.665,0,0,2,0.0,0.0
401554,12,10,2015-05-12 17:18:40.550,2015-07-18 21:28:11.766,0,0,12,0.0,0.0
401555,1,1,2015-06-02 02:31:31.190,2015-06-02 02:31:31.190,0,0,1,0.0,0.0
401559,2,2,2015-07-07 15:25:28.619,2015-07-15 02:43:58.475,0,0,2,0.0,0.0
401560,4,4,2015-06-22 16:05:55.888,2015-09-15 15:28:37.971,0,0,4,0.0,0.0
401561,1,1,2015-08-11 00:47:50.939,2015-08-11 00:47:50.939,0,0,1,0.0,0.0
401563,5,4,2015-05-29 17:35:57.079,2015-09-06 03:20:30.835,1,1,3,0.3333333333333333,1.0
401564,2,1,2015-07-29 15:56:33.655,2015-08-13 17:51:03.270,0,0,2,0.0,0.0
401565,1,1,2015-07-02 22:42:54.050,2015-07-02 22:42:54.050,0,0,1,0.0,0.0
401566,4,3,2015-05-09 18:54:56.088,2015-07-29 15:39:50.975,0,0,4,0.0,0.0
401570,3,3,2015-07-12 18:18:39.749,2015-08-10 22:22:08.185,0,0,3,0.0,0.0
401571,1,1,2015-07-18 00:56:49.010,2015-07-18 00:56:49.010,0,0,1,0.0,0.0
401572,15,14,2015-05-20 00:53:52.555,2015-09-08 10:45:50.085,0,0,15,0.0,0.0
401573,2,2,2015-08-03 00:21:31.175,2015-09-09 21:44:38.595,0,0,2,0.0,0.0
401576,6,5,2015-05-15 19:56:33.547,2015-09-11 22:53:31.547,0,0,6,0.0,0.0
401577,29,27,2015-05-22 07:41:09.509,2015-09-10 17:10:14.889,0,0,29,0.0,0.0
401579,5,5,2015-07-12 13:32:36.573,2015-09-17 01:33:48.798,0,0,5,0.0,0.0
401580,2,2,2015-06-18 14:37:00.788,2015-07-16 16:39:12.773,0,0,2,0.0,0.0
401581,4,4,2015-05-06 04:25:36.672,2015-07-20 19:16:28.459,0,0,4,0.0,0.0
401583,1,1,2015-08-19 00:38:00.939,2015-08-19 00:38:00.939,0,0,1,0.0,0.0
401585,5,5,2015-05-18 08:34:00.942,2015-08-27 21:56:41.536,0,0,5,0.0,0.0
401586,1,1,2015-07-10 23:38:46.122,2015-07-10 23:38:46.122,0,0,1,0.0,0.0
401587,2,2,2015-05-18 17:37:36.209,2015-07-14 19:33:21.726,0,0,2,0.0,0.0
401590,2,2,2015-06-13 18:55:45.110,2015-07-29 23:23:18.919,0,0,2,0.0,0.0
401592,6,4,2015-07-20 20:34:32.155,2015-08-23 12:01:46.866,0,0,6,0.0,0.0
401593,4,4,2015-06-30 13:28:51.202,2015-09-09 22:38:52.066,0,0,4,0.0,0.0
401595,5,5,2015-05-03 23:19:31.519,2015-07-23 16:13:02.193,0,0,5,0.0,0.0
401600,10,7,2015-06-18 20:24:22.379,2015-08-19 20:32:51.450,0,0,10,0.0,0.0
401603,1,1,2015-07-27 14:49:10.763,2015-07-27 14:49:10.763,0,0,1,0.0,0.0
401604,2,2,2015-07-18 03:59:56.803,2015-09-03 20:52:01.140,0,0,2,0.0,0.0
401605,7,6,2015-06-17 07:01:06.079,2015-09-04 04:43:21.347,0,0,7,0.0,0.0
401608,6,4,2015-05-13 12:49:36.827,2015-08-03 15:54:43.570,0,0,6,0.0,0.0
401609,59,53,2015-05-04 20:06:21.063,2015-09-09 14:21:24.361,0,0,59,0.0,0.0
401611,3,3,2015-06-10 19:52:19.471,2015-08-15 23:26:54.184,0,0,3,0.0,0.0
401614,1,1,2015-08-18 15:00:58.445,2015-08-18 15:00:58.445,0,0,1,0.0,0.0
401617,16,13,2015-05-15 20:52:15.724,2015-09-11 04:53:55.084,1,1,14,0.07142857142857142,1.0
401618,4,2,2015-05-04 22:49:19.562,2015-07-06 15:48:59.297,0,0,4,0.0,0.0
401620,7,6,2015-05-19 17:43:55.879,2015-09-10 20:11:10.171,0,0,7,0.0,0.0
401622,1,1,2015-06-08 00:56:38.582,2015-06-08 00:56:38.582,0,0,1,0.0,0.0
401623,5,5,2015-06-24 14:50:02.870,2015-08-16 05:25:04.948,0,0,5,0.0,0.0
401624,6,5,2015-05-15 16:28:15.604,2015-09-02 19:33:08.073,0,0,6,0.0,0.0
401627,6,5,2015-06-09 22:27:24.468,2015-08-24 22:53:37.163,0,0,6,0.0,0.0
401628,9,9,2015-05-05 02:08:57.666,2015-09-11 21:39:36.541,0,0,9,0.0,0.0
401630,1,1,2015-06-11 00:30:01.706,2015-06-11 00:30:01.706,0,0,1,0.0,0.0
401636,68,48,2015-05-13 15:16:46.024,2015-09-14 20:47:09.493,3,1,64,0.046875,0.3333333333333333
401639,7,7,2015-05-04 05:37:35.953,2015-08-16 23:16:00.963,2,0,5,0.4,0.0
401641,1,1,2015-05-14 03:15:51.569,2015-05-14 03:15:51.569,0,0,1,0.0,0.0
401643,5,4,2015-05-15 14:17:20.742,2015-08-10 01:01:27.909,0,0,5,0.0,0.0
401644,1,1,2015-07-16 16:27:51.507,2015-07-16 16:27:51.507,0,0,1,0.0,0.0
401650,2,2,2015-05-28 02:51:25.740,2015-07-14 05:30:09.751,0,0,2,0.0,0.0
401652,3,2,2015-05-03 21:58:26.758,2015-06-08 02:49:40.305,1,0,2,0.5,0.0
401653,1,1,2015-07-13 17:34:34.483,2015-07-13 17:34:34.483,0,0,1,0.0,0.0
401654,7,6,2015-07-25 18:19:11.499,2015-09-01 16:46:54.907,0,0,7,0.0,0.0
401655,26,22,2015-05-10 14:45:44.945,2015-09-17 16:27:02.831,0,0,26,0.0,0.0
401656,1,1,2015-08-18 16:10:41.696,2015-08-18 16:10:41.696,0,0,1,0.0,0.0
401657,1,1,2015-07-29 22:34:15.869,2015-07-29 22:34:15.869,0,0,1,0.0,0.0
401669,1,1,2015-08-18 01:56:43.588,2015-08-18 01:56:43.588,0,0,1,0.0,0.0
401671,3,3,2015-07-06 20:09:29.420,2015-08-09 05:21:32.213,0,0,3,0.0,0.0
401674,1,1,2015-08-05 15:33:17.840,2015-08-05 15:33:17.840,0,0,1,0.0,0.0
401675,29,28,2015-05-12 03:29:12.450,2015-09-16 22:41:23.314,0,0,29,0.0,0.0
401676,3,3,2015-06-02 05:19:25.465,2015-07-31 11:41:16.107,0,0,3,0.0,0.0
401677,1,1,2015-09-07 01:03:23.839,2015-09-07 01:03:23.839,0,0,1,0.0,0.0
401678,1,1,2015-06-16 19:57:21.487,2015-06-16 19:57:21.487,0,0,1,0.0,0.0
401680,4,4,2015-05-05 00:06:29.762,2015-07-10 20:07:10.090,0,0,4,0.0,0.0
401681,1,1,2015-08-20 00:04:08.563,2015-08-20 00:04:08.563,0,0,1,0.0,0.0
401682,66,31,2015-05-04 15:40:30.724,2015-09-05 03:34:15.992,7,3,56,0.125,0.42857142857142855
401684,1,1,2015-07-08 05:19:04.610,2015-07-08 05:19:04.610,0,0,1,0.0,0.0
401686,4,4,2015-07-08 15:26:34.876,2015-07-24 05:02:53.198,0,0,4,0.0,0.0
401688,4,4,2015-05-28 22:28:17.909,2015-08-12 23:54:30.395,0,0,4,0.0,0.0
401689,18,17,2015-05-08 19:44:46.271,2015-09-13 18:52:29.111,0,0,18,0.0,0.0
401692,1,1,2015-07-26 23:51:20.894,2015-07-26 23:51:20.894,0,0,1,0.0,0.0
401700,2,2,2015-06-17 19:10:37.245,2015-07-03 18:00:31.363,0,0,2,0.0,0.0
401701,1,1,2015-05-17 17:50:36.370,2015-05-17 17:50:36.370,0,0,1,0.0,0.0
401705,3,3,2015-06-21 18:30:50.936,2015-08-18 15:58:42.933,0,0,3,0.0,0.0
401709,5,5,2015-05-07 04:28:02.938,2015-09-06 19:16:54.375,0,0,5,0.0,0.0
401710,10,9,2015-05-07 16:37:25.204,2015-08-04 13:06:51.980,0,0,10,0.0,0.0
401711,1,1,2015-05-27 16:03:44.009,2015-05-27 16:03:44.009,0,0,1,0.0,0.0
401713,2,2,2015-06-11 23:01:20.522,2015-06-19 19:12:01.588,0,0,2,0.0,0.0
401716,5,3,2015-05-15 21:52:10.550,2015-09-05 14:35:51.392,0,0,5,0.0,0.0
401718,3,3,2015-05-03 12:32:54.675,2015-07-23 16:29:24.857,0,0,3,0.0,0.0
401722,2,2,2015-07-12 16:12:07.053,2015-07-12 16:54:22.050,0,0,2,0.0,0.0
401723,1,1,2015-06-16 03:30:29.142,2015-06-16 03:30:29.142,0,0,1,0.0,0.0
401724,2,2,2015-05-06 18:53:45.388,2015-08-27 22:18:28.983,0,0,2,0.0,0.0
401725,2,2,2015-06-26 04:35:48.866,2015-08-30 20:46:27.732,0,0,2,0.0,0.0
401727,1,1,2015-07-17 06:18:16.292,2015-07-17 06:18:16.292,0,0,1,0.0,0.0
401729,1,1,2015-08-18 23:35:25.687,2015-08-18 23:35:25.687,0,0,1,0.0,0.0
401730,1,1,2015-09-13 20:08:36.598,2015-09-13 20:08:36.598,0,0,1,0.0,0.0
401734,7,6,2015-06-01 20:20:58.247,2015-08-18 05:50:38.422,0,0,7,0.0,0.0
401735,4,4,2015-07-03 15:08:31.806,2015-08-06 03:30:42.998,0,0,4,0.0,0.0
401736,1,1,2015-05-04 21:57:00.976,2015-05-04 21:57:00.976,0,0,1,0.0,0.0
401737,1,1,2015-06-27 16:21:08.351,2015-06-27 16:21:08.351,0,0,1,0.0,0.0
401738,3,3,2015-05-31 04:18:36.949,2015-09-03 18:03:50.357,0,0,3,0.0,0.0
401741,9,8,2015-05-18 04:30:05.732,2015-08-22 23:50:06.016,0,0,9,0.0,0.0
401746,10,8,2015-05-06 03:01:58.189,2015-09-03 13:44:50.234,0,0,10,0.0,0.0
401748,4,4,2015-05-04 20:40:08.570,2015-08-19 16:36:41.587,0,0,4,0.0,0.0
401753,8,7,2015-05-10 05:13:39.178,2015-05-28 22:01:39.621,0,0,8,0.0,0.0
401754,1,1,2015-06-22 01:43:10.278,2015-06-22 01:43:10.278,0,0,1,0.0,0.0
401755,3,3,2015-05-06 14:14:26.093,2015-08-24 19:10:07.183,0,0,3,0.0,0.0
401758,11,9,2015-05-03 23:36:17.581,2015-09-14 13:59:22.832,0,0,11,0.0,0.0
401759,26,19,2015-05-15 06:12:56.854,2015-09-15 21:46:36.493,0,0,26,0.0,0.0
401760,1,1,2015-09-04 14:12:17.200,2015-09-04 14:12:17.200,0,0,1,0.0,0.0
401762,1,1,2015-08-03 20:43:50.286,2015-08-03 20:43:50.286,0,0,1,0.0,0.0
401765,39,19,2015-06-25 18:13:08.557,2015-09-03 00:31:09.269,6,3,30,0.2,0.5
401767,26,23,2015-05-22 17:57:29.363,2015-09-07 04:05:31.560,0,0,26,0.0,0.0
401770,3,2,2015-06-29 13:45:53.529,2015-07-19 22:43:17.198,0,0,3,0.0,0.0
401772,2,2,2015-06-16 05:02:22.153,2015-09-11 21:01:53.677,0,0,2,0.0,0.0
401773,11,10,2015-05-07 21:58:10.350,2015-08-12 19:56:23.964,0,0,11,0.0,0.0
401778,13,11,2015-05-06 03:27:49.969,2015-09-16 21:31:10.189,1,0,12,0.08333333333333333,0.0
401783,1,1,2015-06-25 05:02:40.348,2015-06-25 05:02:40.348,0,0,1,0.0,0.0
401784,1,1,2015-07-29 01:53:02.590,2015-07-29 01:53:02.590,0,0,1,0.0,0.0
401786,1,1,2015-07-07 20:57:36.743,2015-07-07 20:57:36.743,0,0,1,0.0,0.0
401787,1,1,2015-06-27 05:34:07.254,2015-06-27 05:34:07.254,0,0,1,0.0,0.0
401788,2,2,2015-06-10 16:06:10.458,2015-08-08 00:40:27.294,0,0,2,0.0,0.0
401789,1,1,2015-09-14 20:01:38.005,2015-09-14 20:01:38.005,0,0,1,0.0,0.0
401792,11,9,2015-05-04 00:43:45.186,2015-07-27 23:32:19.765,0,0,11,0.0,0.0
401795,2,2,2015-06-07 21:30:37.206,2015-07-31 22:22:08.020,0,0,2,0.0,0.0
401796,2,2,2015-06-29 22:25:59.353,2015-07-23 00:23:58.309,0,0,2,0.0,0.0
401800,8,8,2015-06-06 20:57:57.786,2015-08-29 18:37:20.380,0,0,8,0.0,0.0
401802,24,19,2015-05-26 22:00:28.870,2015-09-11 19:13:51.441,0,0,24,0.0,0.0
401803,1,1,2015-05-21 14:47:26.557,2015-05-21 14:47:26.557,0,0,1,0.0,0.0
401807,1,1,2015-05-27 01:15:13.362,2015-05-27 01:15:13.362,0,0,1,0.0,0.0
401808,5,5,2015-06-28 21:47:52.579,2015-08-18 10:11:55.024,0,0,5,0.0,0.0
401809,1,1,2015-06-03 00:39:27.594,2015-06-03 00:39:27.594,0,0,1,0.0,0.0
401812,2,1,2015-06-16 19:09:08.349,2015-06-18 00:00:08.938,0,0,2,0.0,0.0
401814,8,7,2015-05-06 04:00:50.944,2015-08-21 16:23:25.827,0,0,8,0.0,0.0
401816,1,1,2015-06-18 00:35:51.253,2015-06-18 00:35:51.253,0,0,1,0.0,0.0
401818,1,1,2015-08-26 20:57:22.016,2015-08-26 20:57:22.016,0,0,1,0.0,0.0
401819,2,1,2015-05-23 15:29:25.080,2015-05-23 16:22:40.229,0,0,2,0.0,0.0
401820,6,5,2015-06-11 08:31:15.640,2015-09-07 17:25:48.678,0,0,6,0.0,0.0
401822,1,1,2015-05-14 17:55:14.645,2015-05-14 17:55:14.645,0,0,1,0.0,0.0
401823,2,2,2015-06-28 17:04:13.277,2015-07-28 05:52:57.492,0,0,2,0.0,0.0
401825,10,9,2015-05-08 20:21:33.755,2015-09-17 03:49:31.424,0,0,10,0.0,0.0
401826,6,5,2015-05-03 13:01:22.268,2015-07-14 05:45:16.394,0,0,6,0.0,0.0
401828,1,1,2015-08-19 17:23:14.422,2015-08-19 17:23:14.422,0,0,1,0.0,0.0
401831,8,7,2015-05-15 19:46:52.973,2015-08-28 21:49:13.813,0,0,8,0.0,0.0
401835,44,40,2015-05-05 00:00:35.798,2015-09-17 04:23:39.361,0,0,44,0.0,0.0
401836,1,1,2015-08-04 13:12:22.715,2015-08-04 13:12:22.715,0,0,1,0.0,0.0
401838,2,2,2015-06-10 21:18:01.709,2015-07-29 01:39:08.257,0,0,2,0.0,0.0
401839,1,1,2015-06-09 05:17:42.693,2015-06-09 05:17:42.693,0,0,1,0.0,0.0
401840,7,3,2015-05-31 02:17:24.958,2015-09-14 00:38:40.570,0,0,7,0.0,0.0
401842,1,1,2015-05-07 02:03:19.388,2015-05-07 02:03:19.388,0,0,1,0.0,0.0
401844,2,2,2015-07-17 22:35:57.901,2015-08-25 02:19:14.306,0,0,2,0.0,0.0
401846,5,5,2015-05-05 19:46:08.560,2015-06-10 20:55:25.979,0,0,5,0.0,0.0
401849,22,10,2015-06-01 16:12:03.672,2015-08-18 18:40:48.809,3,0,19,0.15789473684210525,0.0
401850,114,84,2015-05-07 21:44:24.443,2015-09-17 17:57:29.852,10,0,104,0.09615384615384616,0.0
401852,3,3,2015-07-30 15:11:01.500,2015-09-08 03:25:17.691,0,0,3,0.0,0.0
401858,22,20,2015-05-19 23:18:39.262,2015-09-04 01:55:16.854,0,0,22,0.0,0.0
401862,3,2,2015-05-06 05:29:52.310,2015-07-21 21:42:32.191,0,0,3,0.0,0.0
401865,1,1,2015-06-19 15:20:50.033,2015-06-19 15:20:50.033,0,0,1,0.0,0.0
401866,1,1,2015-07-16 02:35:30.534,2015-07-16 02:35:30.534,0,0,1,0.0,0.0
401867,13,12,2015-07-04 18:31:49.473,2015-09-14 08:13:32.912,0,0,13,0.0,0.0
401869,44,38,2015-05-03 09:37:58.514,2015-09-13 04:11:04.382,0,0,44,0.0,0.0
401871,3,2,2015-05-06 06:45:25.488,2015-05-08 00:27:35.736,0,0,3,0.0,0.0
401875,1,1,2015-09-01 02:28:55.087,2015-09-01 02:28:55.087,0,0,1,0.0,0.0
401876,3,3,2015-05-10 18:24:18.491,2015-08-05 19:06:08.653,0,0,3,0.0,0.0
401877,14,14,2015-05-29 18:58:05.832,2015-09-13 00:51:38.516,0,0,14,0.0,0.0
401879,1,1,2015-07-30 04:39:32.164,2015-07-30 04:39:32.164,0,0,1,0.0,0.0
401880,4,4,2015-06-16 21:02:46.903,2015-07-05 14:26:09.245,0,0,4,0.0,0.0
401881,1,1,2015-06-21 15:53:02.180,2015-06-21 15:53:02.180,0,0,1,0.0,0.0
401882,2,2,2015-08-16 10:18:32.135,2015-09-01 14:34:35.876,0,0,2,0.0,0.0
401887,1,1,2015-07-02 18:06:32.246,2015-07-02 18:06:32.246,0,0,1,0.0,0.0
401888,3,2,2015-07-16 08:23:32.152,2015-08-30 23:16:30.052,0,0,3,0.0,0.0
401889,92,77,2015-05-04 15:02:26.132,2015-09-13 00:44:34.461,1,0,91,0.01098901098901099,0.0
401892,1,1,2015-05-08 03:35:28.063,2015-05-08 03:35:28.063,0,0,1,0.0,0.0
401893,1,1,2015-07-06 22:41:44.201,2015-07-06 22:41:44.201,0,0,1,0.0,0.0
401894,1,1,2015-08-09 02:43:41.205,2015-08-09 02:43:41.205,0,0,1,0.0,0.0
401896,45,17,2015-05-18 23:56:15.592,2015-09-17 00:15:01.834,0,0,45,0.0,0.0
401903,1,1,2015-08-20 23:50:48.006,2015-08-20 23:50:48.006,0,0,1,0.0,0.0
401905,21,17,2015-06-29 20:18:55.211,2015-09-13 22:57:45.039,0,0,21,0.0,0.0
401908,1,1,2015-09-17 05:36:11.956,2015-09-17 05:36:11.956,0,0,1,0.0,0.0
401909,17,13,2015-05-18 04:14:45.402,2015-09-17 22:23:28.756,0,0,17,0.0,0.0
401911,9,8,2015-05-12 04:21:42.487,2015-09-11 23:23:20.832,0,0,9,0.0,0.0
401913,16,16,2015-05-12 17:07:51.608,2015-09-10 12:01:23.151,0,0,16,0.0,0.0
401914,1,1,2015-08-19 13:38:08.623,2015-08-19 13:38:08.623,0,0,1,0.0,0.0
401915,5,1,2015-08-30 19:52:51.363,2015-09-15 01:23:11.381,0,0,5,0.0,0.0
401916,5,5,2015-05-08 21:55:18.216,2015-07-24 07:43:34.803,0,0,5,0.0,0.0
401917,2,2,2015-05-24 23:52:28.854,2015-06-17 19:21:50.698,0,0,2,0.0,0.0
401919,18,16,2015-05-08 01:58:11.746,2015-09-14 18:12:38.299,1,0,17,0.058823529411764705,0.0
401920,6,5,2015-05-05 13:58:51.768,2015-09-07 03:17:38.247,0,0,6,0.0,0.0
